Type,EDI_Std_Nomenclature,AISC_Manual_Label,T_F,W,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(α),Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PA2,PB,PC,PD,T,WGi,WGo,EDI_Std_Nomenclature.1,AISC_Manual_Label.1,W.1,A.1,d.1,ddet.1,Ht.1,h.1,OD.1,bf.1,bfdet.1,B.1,b.1,ID.1,tw.1,twdet.1,twdet/2.1,tf.1,tfdet.1,t.1,tnom.1,tdes.1,kdes.1,kdet.1,k1.1,x.1,y.1,eo.1,xp.1,yp.1,bf/2tf.1,b/t.1,b/tdes.1,h/tw.1,h/tdes.1,D/t.1,Ix.1,Zx.1,Sx.1,rx.1,Iy.1,Zy.1,Sy.1,ry.1,Iz.1,rz.1,Sz.1,J.1,Cw.1,C.1,Wno.1,Sw1.1,Sw2.1,Sw3.1,Qf.1,Qw.1,ro.1,H.1,tan(α).1,Iw.1,zA.1,zB.1,zC.1,wA.1,wB.1,wC.1,SwA.1,SwB.1,SwC.1,SzA.1,SzB.1,SzC.1,rts.1,ho.1,PA.1,PA2.1,PB.1,PC.1,PD.1,T.1,WGi.1,WGo.1
HSS,HSS8X8X.625,HSS8X8X5/8,–,59.32,16.4,–,–,8,6.26,–,–,–,8,6.26,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,10.8,–,10.8,–,146.0,44.7,36.5,2.99,146.0,44.7,36.5,2.99,–,–,–,244,–,63.2,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X203.2X15.9,HSS203.2X203.2X15.9,88.0,10600,–,–,203,159,–,–,–,203,159,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,10.8,–,10.8,–,60.8,733.0,598.0,75.9,60.8,733.0,598.0,75.9,–,–,–,102000,–,1040,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X8X.500,HSS8X8X1/2,–,48.85,13.5,–,–,8,6.6,–,–,–,8,6.6,–,–,–,–,–,–,–,0.5,0.465,–,–,–,–,–,–,–,–,–,–,14.2,–,14.2,–,125.0,37.5,31.2,3.04,125.0,37.5,31.2,3.04,–,–,–,204,–,52.4,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X203.2X12.7,HSS203.2X203.2X12.7,72.5,8710,–,–,203,168,–,–,–,203,168,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,14.2,–,14.2,–,52.0,615.0,511.0,77.2,52.0,615.0,511.0,77.2,–,–,–,84900,–,859,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X8X.375,HSS8X8X3/8,–,37.69,10.4,–,–,8,6.95,–,–,–,8,6.95,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,19.9,–,19.9,–,100.0,29.4,24.9,3.1,100.0,29.4,24.9,3.1,–,–,–,160,–,40.7,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X203.2X9.5,HSS203.2X203.2X9.5,56.0,6710,–,–,203,177,–,–,–,203,177,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,19.9,–,19.9,–,41.6,482.0,408.0,78.7,41.6,482.0,408.0,78.7,–,–,–,66600,–,667,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X8X.313,HSS8X8X5/16,–,31.84,8.76,–,–,8,7.13,–,–,–,8,7.13,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,24.5,–,24.5,–,85.6,25.1,21.4,3.13,85.6,25.1,21.4,3.13,–,–,–,136,–,34.5,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X203.2X7.9,HSS203.2X203.2X7.9,47.3,5650,–,–,203,181,–,–,–,203,181,–,–,–,–,–,–,–,7.94,7.39,–,–,–,–,–,–,–,–,–,–,24.5,–,24.5,–,35.6,411.0,351.0,79.5,35.6,411.0,351.0,79.5,–,–,–,56600,–,565,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X8X.250,HSS8X8X1/4,–,25.82,7.1,–,–,8,7.3,–,–,–,8,7.3,–,–,–,–,–,–,–,0.25,0.233,–,–,–,–,–,–,–,–,–,–,31.3,–,31.3,–,70.7,20.5,17.7,3.15,70.7,20.5,17.7,3.15,–,–,–,111,–,28.1,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X203.2X6.4,HSS203.2X203.2X6.4,38.4,4580,–,–,203,185,–,–,–,203,185,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,31.3,–,31.3,–,29.4,336.0,290.0,80.0,29.4,336.0,290.0,80.0,–,–,–,46200,–,460,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X8X.188,HSS8X8X3/16,–,19.63,5.37,–,–,8,7.48,–,–,–,8,7.48,–,–,–,–,–,–,–,0.1875,0.174,–,–,–,–,–,–,–,–,–,–,43,–,43,–,54.4,15.7,13.6,3.18,54.4,15.7,13.6,3.18,–,–,–,84.5,–,21.3,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X203.2X4.8,HSS203.2X203.2X4.8,29.2,3460,–,–,203,190,–,–,–,203,190,–,–,–,–,–,–,–,4.76,4.42,–,–,–,–,–,–,–,–,–,–,43,–,43,–,22.6,257.0,223.0,80.8,22.6,257.0,223.0,80.8,–,–,–,35200,–,349,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X8X.125,HSS8X8X1/8,–,13.26,3.62,–,–,8,7.65,–,–,–,8,7.65,–,–,–,–,–,–,–,0.125,0.116,–,–,–,–,–,–,–,–,–,–,66,–,66,–,37.4,10.7,9.34,3.21,37.4,10.7,9.34,3.21,–,–,–,57.3,–,14.4,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X203.2X3.2,HSS203.2X203.2X3.2,19.7,2340,–,–,203,194,–,–,–,203,194,–,–,–,–,–,–,–,3.18,2.95,–,–,–,–,–,–,–,–,–,–,66,–,66,–,15.6,175.0,153.0,81.5,15.6,175.0,153.0,81.5,–,–,–,23900,–,236,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X6X.625,HSS8X6X5/8,–,50.81,14.0,–,–,8,6.26,–,–,–,6,4.26,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,7.33,–,10.8,–,114.0,36.1,28.5,2.85,72.3,29.5,24.1,2.27,–,–,–,150,–,46,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X152.4X15.9,HSS203.2X152.4X15.9,75.3,9030,–,–,203,159,–,–,–,152,108,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,7.33,–,10.8,–,47.5,592.0,467.0,72.4,30.1,483.0,395.0,57.7,–,–,–,62400,–,754,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X6X.500,HSS8X6X1/2,–,42.05,11.6,–,–,8,6.6,–,–,–,6,4.61,–,–,–,–,–,–,–,0.5,0.465,–,–,–,–,–,–,–,–,–,–,9.9,–,14.2,–,98.2,30.5,24.6,2.91,62.5,24.9,20.8,2.32,–,–,–,127,–,38.4,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X152.4X12.7,HSS203.2X152.4X12.7,62.4,7480,–,–,203,168,–,–,–,152,117,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,9.9,–,14.2,–,40.9,500.0,403.0,73.9,26.0,408.0,341.0,58.9,–,–,–,52900,–,629,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X6X.375,HSS8X6X3/8,–,32.58,8.97,–,–,8,6.95,–,–,–,6,4.95,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,14.2,–,19.9,–,79.1,24.1,19.8,2.97,50.6,19.8,16.9,2.38,–,–,–,100,–,30,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X152.4X9.5,HSS203.2X152.4X9.5,48.4,5790,–,–,203,177,–,–,–,152,126,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,14.2,–,19.9,–,32.9,395.0,324.0,75.4,21.1,324.0,277.0,60.5,–,–,–,41600,–,492,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X6X.313,HSS8X6X5/16,–,27.59,7.59,–,–,8,7.13,–,–,–,6,5.13,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,17.6,–,24.5,–,68.3,20.6,17.1,3.0,43.8,16.9,14.6,2.4,–,–,–,85.8,–,25.5,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X152.4X7.9,HSS203.2X152.4X7.9,41.0,4900,–,–,203,181,–,–,–,152,130,–,–,–,–,–,–,–,7.94,7.39,–,–,–,–,–,–,–,–,–,–,17.6,–,24.5,–,28.4,338.0,280.0,76.2,18.2,277.0,239.0,61.0,–,–,–,35700,–,418,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X6X.250,HSS8X6X1/4,–,22.42,6.17,–,–,8,7.3,–,–,–,6,5.3,–,–,–,–,–,–,–,0.25,0.233,–,–,–,–,–,–,–,–,–,–,22.8,–,31.3,–,56.6,16.9,14.2,3.03,36.4,13.9,12.1,2.43,–,–,–,70.3,–,20.8,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X152.4X6.4,HSS203.2X152.4X6.4,33.3,3980,–,–,203,185,–,–,–,152,135,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,22.8,–,31.3,–,23.6,277.0,233.0,77.0,15.2,228.0,198.0,61.7,–,–,–,29300,–,341,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X6X.188,HSS8X6X3/16,–,17.08,4.67,–,–,8,7.48,–,–,–,6,5.48,–,–,–,–,–,–,–,0.1875,0.174,–,–,–,–,–,–,–,–,–,–,31.5,–,43,–,43.7,13.0,10.9,3.06,28.2,10.7,9.39,2.46,–,–,–,53.7,–,15.8,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X152.4X4.8,HSS203.2X152.4X4.8,25.4,3010,–,–,203,190,–,–,–,152,139,–,–,–,–,–,–,–,4.76,4.42,–,–,–,–,–,–,–,–,–,–,31.5,–,43,–,18.2,213.0,179.0,77.7,11.7,175.0,154.0,62.5,–,–,–,22400,–,259,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X4X.625,HSS8X4X5/8,–,42.3,11.7,–,–,8,6.26,–,–,–,4,2.26,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,3.88,–,10.8,–,82.0,27.4,20.5,2.64,26.6,16.6,13.3,1.51,–,–,–,70.3,–,28.7,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X101.6X15.9,HSS203.2X101.6X15.9,62.6,7550,–,–,203,159,–,–,–,102,57.4,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,3.88,–,10.8,–,34.1,449.0,336.0,67.1,11.1,272.0,218.0,38.4,–,–,–,29300,–,470,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X4X.500,HSS8X4X1/2,–,35.24,9.74,–,–,8,6.6,–,–,–,4,2.6,–,–,–,–,–,–,–,0.5,0.465,–,–,–,–,–,–,–,–,–,–,5.6,–,14.2,–,71.8,23.5,17.9,2.71,23.6,14.3,11.8,1.56,–,–,–,61.1,–,24.4,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X101.6X12.7,HSS203.2X101.6X12.7,52.2,6280,–,–,203,168,–,–,–,102,66,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,5.6,–,14.2,–,29.9,385.0,293.0,68.8,9.82,234.0,193.0,39.6,–,–,–,25400,–,400,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X4X.375,HSS8X4X3/8,–,27.48,7.58,–,–,8,6.95,–,–,–,4,2.95,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,8.46,–,19.9,–,58.7,18.8,14.7,2.78,19.6,11.5,9.8,1.61,–,–,–,49.3,–,19.3,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X101.6X9.5,HSS203.2X101.6X9.5,40.8,4890,–,–,203,177,–,–,–,102,74.9,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,8.46,–,19.9,–,24.4,308.0,241.0,70.6,8.16,188.0,161.0,40.9,–,–,–,20500,–,316,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X4X.313,HSS8X4X5/16,–,23.34,6.43,–,–,8,7.13,–,–,–,4,3.13,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,10.7,–,24.5,–,51.0,16.1,12.8,2.82,17.2,9.91,8.58,1.63,–,–,–,42.6,–,16.5,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X101.6X7.9,HSS203.2X101.6X7.9,34.7,4150,–,–,203,181,–,–,–,102,79.5,–,–,–,–,–,–,–,7.94,7.39,–,–,–,–,–,–,–,–,–,–,10.7,–,24.5,–,21.2,264.0,210.0,71.6,7.16,162.0,141.0,41.4,–,–,–,17700,–,270,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X4X.250,HSS8X4X1/4,–,19.02,5.24,–,–,8,7.3,–,–,–,4,3.3,–,–,–,–,–,–,–,0.25,0.233,–,–,–,–,–,–,–,–,–,–,14.2,–,31.3,–,42.5,13.3,10.6,2.85,14.4,8.2,7.21,1.66,–,–,–,35.3,–,13.6,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X101.6X6.4,HSS203.2X101.6X6.4,28.3,3380,–,–,203,185,–,–,–,102,83.8,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,14.2,–,31.3,–,17.7,218.0,174.0,72.4,5.99,134.0,118.0,42.2,–,–,–,14700,–,223,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X4X.188,HSS8X4X3/16,–,14.53,3.98,–,–,8,7.48,–,–,–,4,3.48,–,–,–,–,–,–,–,0.1875,0.174,–,–,–,–,–,–,–,–,–,–,20,–,43,–,33.1,10.2,8.27,2.88,11.3,6.33,5.65,1.69,–,–,–,27.2,–,10.4,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X101.6X4.8,HSS203.2X101.6X4.8,21.6,2570,–,–,203,190,–,–,–,102,88.4,–,–,–,–,–,–,–,4.76,4.42,–,–,–,–,–,–,–,–,–,–,20,–,43,–,13.8,167.0,136.0,73.2,4.7,104.0,92.6,42.9,–,–,–,11300,–,170,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X4X.125,HSS8X4X1/8,–,9.86,2.7,–,–,8,7.65,–,–,–,4,3.65,–,–,–,–,–,–,–,0.125,0.116,–,–,–,–,–,–,–,–,–,–,31.5,–,66,–,22.9,7.02,5.73,2.92,7.9,4.36,3.95,1.71,–,–,–,18.7,–,7.1,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X101.6X3.2,HSS203.2X101.6X3.2,14.7,1740,–,–,203,194,–,–,–,102,92.7,–,–,–,–,–,–,–,3.18,2.95,–,–,–,–,–,–,–,–,–,–,31.5,–,66,–,9.53,115.0,93.9,74.2,3.29,71.4,64.7,43.4,–,–,–,7780,–,116,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X3X.500,HSS8X3X1/2,–,31.84,8.81,–,–,8,6.6,–,–,–,3,1.6,–,–,–,–,–,–,–,0.5,0.465,–,–,–,–,–,–,–,–,–,–,3.45,–,14.2,–,58.6,20.0,14.6,2.58,11.7,9.64,7.81,1.15,–,–,–,34.3,–,17.4,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X76.2X12.7,HSS203.2X76.2X12.7,47.2,5680,–,–,203,168,–,–,–,76.2,40.6,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,3.45,–,14.2,–,24.4,328.0,239.0,65.5,4.87,158.0,128.0,29.2,–,–,–,14300,–,285,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X3X.375,HSS8X3X3/8,–,24.93,6.88,–,–,8,6.95,–,–,–,3,1.95,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,5.6,–,19.9,–,48.5,16.1,12.1,2.65,10.0,7.88,6.63,1.2,–,–,–,28.5,–,14,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X76.2X9.5,HSS203.2X76.2X9.5,37.0,4440,–,–,203,177,–,–,–,76.2,49.5,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,5.6,–,19.9,–,20.2,264.0,198.0,67.3,4.16,129.0,109.0,30.5,–,–,–,11900,–,229,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X3X.313,HSS8X3X5/16,–,21.21,5.85,–,–,8,7.13,–,–,–,3,2.13,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,7.31,–,24.5,–,42.4,13.9,10.6,2.69,8.81,6.84,5.87,1.23,–,–,–,24.9,–,12.1,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X76.2X7.9,HSS203.2X76.2X7.9,31.5,3770,–,–,203,181,–,–,–,76.2,54.1,–,–,–,–,–,–,–,7.94,7.39,–,–,–,–,–,–,–,–,–,–,7.31,–,24.5,–,17.6,228.0,174.0,68.3,3.67,112.0,96.2,31.2,–,–,–,10400,–,198,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X3X.250,HSS8X3X1/4,–,17.32,4.77,–,–,8,7.3,–,–,–,3,2.3,–,–,–,–,–,–,–,0.25,0.233,–,–,–,–,–,–,–,–,–,–,9.88,–,31.3,–,35.5,11.5,8.88,2.73,7.49,5.7,4.99,1.25,–,–,–,20.8,–,10,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X76.2X6.4,HSS203.2X76.2X6.4,25.7,3080,–,–,203,185,–,–,–,76.2,58.4,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,9.88,–,31.3,–,14.8,188.0,146.0,69.3,3.12,93.4,81.8,31.8,–,–,–,8660,–,164,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X3X.188,HSS8X3X3/16,–,13.25,3.63,–,–,8,7.48,–,–,–,3,2.48,–,–,–,–,–,–,–,0.1875,0.174,–,–,–,–,–,–,–,–,–,–,14.2,–,43,–,27.8,8.87,6.94,2.77,5.94,4.43,3.96,1.28,–,–,–,16.2,–,7.68,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X76.2X4.8,HSS203.2X76.2X4.8,19.7,2340,–,–,203,190,–,–,–,76.2,63,–,–,–,–,–,–,–,4.76,4.42,–,–,–,–,–,–,–,–,–,–,14.2,–,43,–,11.6,145.0,114.0,70.4,2.47,72.6,64.9,32.5,–,–,–,6740,–,126,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X3X.125,HSS8X3X1/8,–,9.01,2.46,–,–,8,7.65,–,–,–,3,2.65,–,–,–,–,–,–,–,0.125,0.116,–,–,–,–,–,–,–,–,–,–,22.9,–,66,–,19.3,6.11,4.83,2.8,4.2,3.07,2.8,1.31,–,–,–,11.3,–,5.27,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X76.2X3.2,HSS203.2X76.2X3.2,13.4,1590,–,–,203,194,–,–,–,76.2,67.3,–,–,–,–,–,–,–,3.18,2.95,–,–,–,–,–,–,–,–,–,–,22.9,–,66,–,8.03,100.0,79.1,71.1,1.75,50.3,45.9,33.3,–,–,–,4700,–,86.4,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X2X.500,HSS8X2X1/2,–,28.43,7.88,–,–,8,6.61,–,–,–,2,0.605,–,–,–,–,–,–,–,0.5,0.465,–,–,–,–,–,–,–,–,–,–,1.3,–,14.2,–,45.3,16.5,11.3,2.4,4.19,5.47,4.19,0.73,–,–,–,13.6,–,10.4,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X50.8X12.7,HSS203.2X50.8X12.7,42.3,5080,–,–,203,168,–,–,–,50.8,15.4,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,1.3,–,14.2,–,18.9,270.0,185.0,61.0,1.74,89.6,68.7,18.5,–,–,–,5660,–,170,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X2X.375,HSS8X2X3/8,–,22.37,6.18,–,–,8,6.95,–,–,–,2,0.953,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,2.73,–,19.9,–,38.2,13.4,9.56,2.49,3.73,4.61,3.73,0.777,–,–,–,12.1,–,8.65,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X50.8X9.5,HSS203.2X50.8X9.5,33.2,3990,–,–,203,177,–,–,–,50.8,24.2,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,2.73,–,19.9,–,15.9,220.0,157.0,63.2,1.55,75.5,61.1,19.7,–,–,–,5040,–,142,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X2X.313,HSS8X2X5/16,–,19.08,5.26,–,–,8,7.13,–,–,–,2,1.13,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,3.87,–,24.5,–,33.7,11.6,8.43,2.53,3.38,4.06,3.38,0.802,–,–,–,10.9,–,7.57,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X50.8X7.9,HSS203.2X50.8X7.9,28.4,3390,–,–,203,181,–,–,–,50.8,28.7,–,–,–,–,–,–,–,7.94,7.39,–,–,–,–,–,–,–,–,–,–,3.87,–,24.5,–,14.0,190.0,138.0,64.3,1.41,66.5,55.4,20.4,–,–,–,4540,–,124,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
